bookID,bookTitle,bookPublisher,bookPublishedDate,bookPages,bookISBN
124430895,Intrepid,606,2008,352,0441016510
124430984,Undaunted,606,2009,368,044101786X
124431009,Redoubtable,606,2010,336,0441019560
124431015,Daring,606,2011,368,1937007030
124431022,Furious,606,2012,368,1937007391
124431029,Defender,606,2013,384,0425253414
124431039,Tenacious,606,2014,384,0425252906
124431045,Unrelenting,606,2015,400,0425277372
124431051,Target,606,2014,336,0425266575
124431055,Survivor,606,2015,352,0425266583
124453566,"Sisters of the Raven",602,2008,482,
124453574,"Circle of the Moon",602,2005,480,0446694045
124453586,"The Crimson Sword",538,2006,720,0060741511
124453817,"The Obsidian Key",538,2007,752,0060741538
124453832,"The Divine Talisman",538,2009,784,0060741554
124453912,"The Shining Court",504,1999,752,0886778379
124454001,"Hunter's Oath",504,1995,432,0886776813
124454019,"Hunter's Death",504,1996,672,0886777062
124454062,"The Broken Crown",504,1997,768,0886777402
124454087,"The Uncrowned King",504,1998,688,0886778018
124454099,"Sea of Sorrows",504,2001,832,0886779782
124454102,"The Riven Shield",504,2003,832,0756401461
124454106,"The Sun Sword",504,2004,960,0756401704
124454110,"The Hidden City",504,2009,768,0756405408
124454117,"City of Night",504,2011,560,0756406447
124454123,"House Name",504,2012,736,0756407036
124454131,Skirmish,504,2012,672,075640777X
124454144,"Dragon Fate",461,2013,384,0451414888
124454158,"Dragon Champion",461,2010,384,0451463633
124454162,"Dragon Avenger",461,2011,400,0451461223
124454170,"Dragon Outcast",461,2011,400,0451464117
124454171,"Dragon Strike",461,2012,384,0451464451
124454173,"Dragon Rule",461,2012,368,0451464605
124454187,Stormwarden,542,1995,0,0061054623
124454194,"Keeper Of The Keys",546,1989,304,0246134151
124454198,Shadowfane,546,1990,320,0246134178
124454272,"Ancient Light",461,1990,576,0451450132
124454278,"Golden Witchbreed",547,1983,488,0575033320
124454313,"Stalking Darkness",448,1997,512,0553575430
124454317,"Luck in the Shadows",448,1996,496,0553575422
124454319,"Traitor's Moon",448,1999,560,0553577255
124454322,"Shadows Return",448,2008,544,0553590081
124454329,"The White Road",448,2010,400,055359009X
124454333,"Casket of Souls",448,2012,496,0345522303
124454335,"Shards of Time",568,2014,432,0345522311
124454340,"Children of Chaos",432,2007,432,0765353814
124454345,"Mother of Lies",432,2008,432,0765353822
124454380,"Neptune Crossing",443,2010,383,
124454393,"Strange Attractors",443,2010,352,
124454395,"The Infinite Sea",443,2010,379,
124454397,Sunborn,432,2010,478,
128388423,"Diplomacy of Wolves",602,1998,352,0446673951
128388436,"Vincalis the Agitator",602,2002,400,0446678996
128388447,"Vengeance of Dragons",602,1999,400,044667396X
128388453,"Courage of Falcons",602,2000,464,0446673978
129027921,"Well of Darkness",539,2001,592,0061020575
129027933,"Journey Into the Void",538,2004,592,0061020591
129027944,"Guardians of the Lost",538,2001,512,0061051799
129027955,"Bride of the Rat God",568,1994,336,0345381017
129289912,"Time's Last Gift",434,2012,208,0857689657
129289925,"Tales of the Wold Newton Universe",434,2013,496,1781163049
129290055,"Pearls of Lutra",477,1996,432,0399229469
129290088,"The Shepherd's Crown",542,2015,288,0062429973
129290142,Triss,556,2004,400,0142402486
130465132,"The Darkling Child",568,2016,368,0345540816
131856069,"Nature of the Beast",538,2004,352,0060536772
131856111,"Path of the Fury",595,1992,432,067172147X
131856224,"Bitter Angels",457,2009,0,1615234888
132589704,"Legends: Short Novels By The Masters of Modern Fantasy",432,2001,724,
134716533,"The Sorcerer's Daughter",568,2016,352,0345540824
